20190704200608.25,35.7007,-117.4760,11.9,3.40
20190704174018.62,35.7108,-117.5027,10.6,4.20
20190704181845.69,35.6318,-117.5993,12.6,3.20
20190704182759.55,35.7488,-117.5423,6.2,4.40
20190704203729.59,35.6433,-117.5390,7.7,1.90
20190704234233.94,35.7522,-117.5562,3.0,3.90
20190704170920.12,35.7088,-117.4918,12.9,2.40
20190704171215.03,35.7088,-117.4958,12.2,2.20
20190704174254.25,35.7322,-117.5527,8.2,3.10
20190704174649.87,35.6317,-117.5953,13.7,3.10
20190704181032.72,35.6623,-117.5207,14.4,3.60
20190704181633.80,35.7253,-117.5230,4.6,2.90
20190704182843.64,35.6645,-117.5587,10.2,3.90
20190704183731.50,35.7248,-117.5478,1.4,2.70
20190704184424.96,35.7288,-117.5542,-0.1,3.00
20190704201736.62,35.7020,-117.4787,-0.5,3.00
20190704203520.96,35.7443,-117.5290,1.3,2.40
20190704205525.25,35.7137,-117.4743,12.8,3.30
20190704210708.61,35.5960,-117.5953,3.2,2.40
20190704211152.16,35.6388,-117.5505,8.3,2.20
20190704213246.36,35.7327,-117.5497,8.3,2.70
20190704213334.48,35.6153,-117.5828,7.2,3.10
20190704214409.87,35.6933,-117.5052,6.9,2.50
20190704220503.32,35.6575,-117.5243,9.5,3.00
20190704221208.64,35.7547,-117.5527,6.9,4.40
20190704222830.85,35.6962,-117.4810,3.6,2.00
20190704223539.17,35.6273,-117.5942,13.5,2.50
20190704224221.72,35.7278,-117.5205,15.3,3.20
20190704170255.33,35.7102,-117.4923,13.2,4.40
20190704174717.84,35.7453,-117.5310,7.9,3.50
20190704175731.11,35.6748,-117.4953,-1.3,2.90
20190704180541.46,35.7202,-117.5183,-0.3,2.70
20190704180615.97,35.6587,-117.5213,0.1,3.90
20190704180833.27,35.6720,-117.5003,2.3,3.20
20190704185213.90,35.6575,-117.5297,2.2,2.80
20190704185327.77,35.7318,-117.5502,9.0,3.30
20190704191459.69,35.6553,-117.5302,2.0,3.00
20190704191606.24,35.7213,-117.5537,1.1,2.60
20190704191657.25,35.7038,-117.5083,0.5,2.40
20190704192051.78,35.6397,-117.5463,1.2,2.80
20190704195551.43,35.7442,-117.5503,-0.5,2.60
20190704202310.03,35.6368,-117.5897,12.2,3.40
20190704205712.45,35.6615,-117.5317,11.0,2.70
20190704210057.36,35.6805,-117.5720,8.2,2.30
20190704211555.28,35.7262,-117.5388,0.9,2.50
20190704212635.18,35.6702,-117.5182,8.6,3.00
20190704213113.62,35.6460,-117.5397,1.3,2.30
20190704214159.85,35.7232,-117.5208,1.6,2.80
20190704220234.72,35.6873,-117.5018,-1.3,3.50
20190704221955.55,35.7053,-117.4968,12.2,2.30
20190704222906.62,35.7037,-117.4885,9.4,2.60
20190704223623.54,35.7173,-117.4928,6.9,2.00
20190704223812.79,35.7248,-117.4898,0.2,2.20
20190704230710.40,35.7093,-117.4808,-1.3,2.70
