NA010 27.8366 85.1509
NA020 27.9125 85.0546
NA030 28.1159 84.6438
NA040 28.2054 84.7436
NA050 28.0571 84.8335
NA060 28.0273 85.1098
NA070 27.9841 85.2594
NA080 28.271 85.3793
NA090 27.9154 85.4189
NA100 27.9277 85.5546
NA110 27.7981 85.6536
NA120 27.8346 85.7746
NA130 27.8776 85.8915
NA150 28.0016 84.623
NA160 27.8699 84.8323
NA170 27.7583 85.3617
NA180 27.7163 85.5776
